,emo,labels,sentiment,text,tweet_id,normalized_text
2907,,-1,,dear sir relatives who returned from sydney bangalore are kept ibis aerocity hotel delhi since they are aged years years and years and their quarantine will over 2020 please let know how they can reach home,,dear   rel   return   sydney   bangalor   kept   ibi   aeroc   hotel   delhi   sinc   age   year   year   year   quarantin   pleas   know   reach   home  
2908,,-1,,hello all dear hope are getting well from this terrible situation and fight against covid please personally recommended all country dwellers ought stay our home please please ought follow the all instructions our government ,,hello   dear   hope   get   well   terribl   situat   fight   covid   pleas   person   remend   countri   dweller   ought   stay   home   pleas   pleas   ought   follow   instruct   govern  
2909,,-1,,creativity home  great work thx our team  educational trust work from home pic twitter com j5czakvwfu,,creativ   home   great   work   team   educ   trust   work   home   twitter   jczakvwfu  
2910,,-1,,advised all stay home still any unavoidable circumstances arise then get passes for covid curfew from general link ,,advis   stay   home   still   unavoid   circumst   aris   pass   covid   curfew   gener   link  
2911,,-1,,embrace work from home concept with more type jobs designing practices around wfh,,embrac   work   home   concept   type   job   design   practic   around   wfh  
2912,,-1,,what will change cause corona payments cash increases ordering via apps increases even retail continues hospitals will interconnected far better public support for public healthcare systems increases work from home becomes mainstream method work,,chang   caus   corona   payment   cash   increas   order   app   increas   even   retail   continu   hospit   interconnect   better   public   support   public   healthcar   system   increas   work   home   be   mainstream   method   work  
2913,,-1,,stay home history will count you among the brave ones who fought this war from their homes stay home defeat venture out get vanquished ,,stay   home   histori   count   among   brave   one   fought   home   stay   home   defeat   ventur   get   vanquish  
2914,,-1,,here how cisco leading the work from home initiative ,,cisco   lead   work   home   initi  
2915,,-1,,"when the coronavirus emergency ends good deed for the rest 2020 2021
spend your vacation pakistan
eat your home town restaurant
sleep pakistani hotel and motels
visit pakistani tourist places
buy pakistani products buy from pakistani stores ",,coronaviru   emerg   end   good   deed   rest   spend   vacat   pakistan   home   town   restaur   sleep   pakistani   hotel   motel   visit   pakistani   tourist   place   pakistani   product   pakistani   store  
2916,,-1,,"covid lockdown stay home  playing with quartz seeing the petroleum bubbles movement
’ really amazing petroleum quartz crystal from kharan baluchistan pakistan … igshid o6e6rrqeh4bn …",,covid   lockdown   stay   home   play   quartz   see   petroleum   bubbl   movement   realli   amaz   petroleum   quartz   crystal   kharan   baluchistan   pakistan   igshid   oerrqehbn  
2917,,-1,,"from gujarat
coming for tours tamilnadu now all india lockdown have wheeler already
please permit back home with medical report contact 9725841399 ",,gujarat   e   tour   tamilnadu   india   lockdown   wheeler   alreadi   pleas   permit   back   home   medic   report   contact  
2918,,-1,,please see below video from manthri kashaiah ayurvedic from lashmi nursing home parkal warangal rural regarding vaccination for coronavirus covid pic twitter com rd8apvdle0 – parkal bus station,,pleas   video   manthri   kashaiah   ayurved   lashmi   nurs   home   parkal   warang   rural   regard   vaccin   coronaviru   covid   twitter   rdapvdl   parkal   station  
2919,,-1,,tips work from home pic twitter com b4ffntvkzg,,tip   work   home   twitter   bffntvkzg  
2920,,-1,,safety tips from expert stay home stay safe  pic twitter com hzvccodlbt,,safeti   tip   expert   stay   home   stay   safe   twitter   hzvccodlbt  
2921,,-1,,swear god never seen such pathetic customer support been paying for 75mbps plan and this what get during lockdown people are supposed work from home expect the brands least deliver what they are charging for pic twitter com fbmfj6bzpt,,swear   never   seen   pathet   custom   support   pay   mbp   plan   lockdown   peopl   suppos   work   home   expect   brand   least   deliv   charg      twitter   fbmfjbzpt  
2922,,-1,,work from home lock out when bai won come time learn new skills pic twitter com knonq3owlf,,work   home   lock   e   time   learn   skill   twitter   knonqowlf  
2923,,-1,,sir requested launch data plan for people work from home broad band service not available this http location daily data 2gb get finished creating backups ,,request   launch   data   plan   peopl   work   home   broad   band   servic   avail   http   locat   daili   data   gb   finish   creat   backup  
2924,,-1,,stick work from home  pic twitter com wgswdsiy2l,,stick   work   home   twitter   wgswdsiyl  
2925,,-1,,posted withregram • “missing the studio and working with the team but zoom video conferencing and this beautiful work from home set for bit really can’ complain ” says vishakha… igshid 192lbl6uhaz7x …,,post   withregram   miss   studio   work   team   zoom   video   conferenc   beauti   work   home   realli   plain   say   vishakha   igshid   lbluhazx  
2926,,-1,,work from home  pic twitter com jynd8fein5,,work   home   twitter   jyndfein  
2927,,-1,,humour ’ blessing getting wrong ’ work from home advert opportunity hurray ,,humour   bless   get   wrong   work   home   advert   opportun   hurray  
2928,,-1,,dear sir want inform that worker company gurugram manesar sector belong from varanasi uttar pradesh have very troubling there due lockdown please help reache our home stuck here and have any options how can – maruti suzuki manesar plant,,dear   want   inform   worker   pani   gurugram   manesar   sector   belong   varanasi   uttar   pradesh   troubl   lockdown   pleas   help   reach   home   stuck   option   maruti   suzuki   manesar   plant  
2929,,-1,,sirs social media doing both good bad this time corona largely has created panic anxiety many especially children youth who stay away from their home wud great can specifically talk these masses over ,,sir   social   medium   good   time   corona   larg   creat   panic   anxieti   mani   especi   child   youth   stay   away   home   great   specif   talk   mass  
2930,,-1,,work from home pic twitter com lfjdiyd8ty,,work   home   twitter   lfjdiydti  
2931,,-1,,dear sir are completely home arrest from last days but inform you that people are not following lockdown and roaming freely our colony requeste you please take serious note this that everyone should follow the instructions save our,,dear   plet   home   arrest   last   day   inform   peopl   follow   lockdown   roam   freeli   coloni   request   pleas   take   seriou   note   everyon   follow   instruct   save  
2932,,-1,,techies can volunteer from home looking for volunteers join the fight against covid interested volunteers can register @ https tnega gov – keshavardhini bus stand,,techi   volunt   home   look   volunt   join   fight   covid   interest   volunt   regist   http   tnega   keshavardhini   stand  
2933,,-1,,dear serial going telecast again from tomorrow please watch your home ramayana along with your father brother and these days please don respond like mad next time ,,dear   serial   go   telecast   tomorrow   pleas   watch   home   ramayana   along   father   brother   day   pleas   respond   like   next   time  
2934,,-1,,work​ from​ home ​  pic twitter com iqb8f9rsis,,work   home   twitter   iqbfrsi  
2935,,-1,,here’ our entirely work from home issue very proud read the website paper you can’ get copy the paper pic twitter com w0c32ifw4i,,entir   work   home   issu   proud   read   websit   paper   copi   paper   twitter   wcifwi  
2936,,-1,,check out work from home fifth harmony feat dolla amazon music trackasin b01epboqhm ref mz8oip7smlwpmnvsqbqvzo4xp …,,check   work   home   fifth   harmoni   feat   dolla   amazon   music   trackasin   bepboqhm   mzoipsmlwpmnvsqbqvzoxp  
